Artist,Country,PtsPoints,R/O,RankRanking,broadcaster,composers,contest_id,final_type,id,song,url,writers
Lydia,Spain,1,03,23,TVE,Fernando Rodríguez Fernández & Alejandro Piqueras Ramírez,3495fcff-78c7-3779-ac85-74c2275a07f3,final,dd6480c2-259e-3c39-bb2b-587a4c0c5c2d,No Quiero Escuchar,/participant/lydia,"Fernando Rodríguez Fernández, Alejandro Piqueras Ramírez, Adolfo Carmona Zamarreno & Carlos López González"
Doris Dragovic,Croatia,118,04,4,HRT,Tonci Huljic,3495fcff-78c7-3779-ac85-74c2275a07f3,final,49432a13-6f6a-3917-84ba-64a36f350e85,Marija Magdalena,/participant/doris-dragovic-1,Vjekoslava Huljic
Precious,United Kingdom,38,05,12,BBC,Paul Varney,3495fcff-78c7-3779-ac85-74c2275a07f3,final,18071195-81a3-3027-9f69-e0b0b27edb18,Say It Again,/participant/precious,Paul Varney
Darja Svajger,Slovenia,50,06,11,RTVSLO,Primoz Peterca,3495fcff-78c7-3779-ac85-74c2275a07f3,final,a3f58ac2-ad62-3ab2-9127-37d9c995aef0,For A Thousand Years,/participant/darja-svajger-1,Primoz Peterca
Tuba Önal & Grup Mystik,Turkey,21,07,16,TRT,Erdinç Tunç,3495fcff-78c7-3779-ac85-74c2275a07f3,final,2b01fec9-2c83-3312-b4b5-4370faff4f3e,Dön Artik,/participant/tuba-oenal-grup-mystik,Canan Tunç
Stig André Van Eijk,Norway,35,08,14,NRK,Sem & Stig Van Eijk & Peter Brandt,3495fcff-78c7-3779-ac85-74c2275a07f3,final,1dba7f20-b812-3eec-9718-e9ac462364a6,Living My Life Without You,/participant/stig-andre-van-eijk,Sem & Stig Van Eijk & Peter Brandt
Trine Jepsen & Michael Teschl,Denmark,71,09,8,DR,Ebbe Ravn,3495fcff-78c7-3779-ac85-74c2275a07f3,final,b84f2f41-28f0-3564-adb9-d73e57698a75,This Time (i Mean It),/participant/trine-jepsen-michael-teschl,Ebbe Ravn
Nayah,France,14,10,19,France 3,Pascal Graczyk & René Colombies,3495fcff-78c7-3779-ac85-74c2275a07f3,final,8ac57dd7-2bf4-3b89-beea-c8081faf2c82,Je Veux Donner Ma Voix,/participant/nayah,Gilles Arcens & Luigi Rutigliano
Marlayne,The Netherlands,71,11,8,NOS,Tjeerd Van Zanen and Alan Michael,3495fcff-78c7-3779-ac85-74c2275a07f3,final,d57faf9a-3b70-30f7-91de-13098349fd95,One Good Reason,/participant/marlayne,Tjeerd Van Zanen and Alan Michael
Mietek (Mieczyslaw) Szczesniak,Poland,17,12,18,TVP,Seweryn Krajewski,3495fcff-78c7-3779-ac85-74c2275a07f3,final,d380277d-324c-3bcb-bce9-81dbbf878019,Przytul Mnie Mocno,/participant/mietek-mieczyslaw-szczesniak,Wojciech Ziembicki
Selma Björnsdóttir,Iceland,146,13,2,RÚV,"Selma, Thorvaldur B. Thorvaldsson and Sveinbjörn I. Baldvinsson",3495fcff-78c7-3779-ac85-74c2275a07f3,final,d2f2d91c-a2b4-3c2e-aa4a-ce1d263fc2c7,All Out Of Luck,/participant/selma-bjoernsdottir,Thorvaldur B. Thorvaldsson
Marlain Angelidou,Cyprus,2,14,22,CyBC,George Kallis,3495fcff-78c7-3779-ac85-74c2275a07f3,final,fc4f94bd-41ef-31c2-b06d-b08c6533a107,Tha'nai Erotas,/participant/marlain-angelidou,Andreas Karanikolas
Charlotte Nilsson,Sweden,163,15,1,SVT,Lars Diedricson,3495fcff-78c7-3779-ac85-74c2275a07f3,final,596ec04c-9bbf-3f15-a661-476dca4144a3,Take Me To Your Heaven,/participant/charlotte-nilsson,Gert Lengstrand
Rui Bandeira,Portugal,12,16,21,RTP,Jorge do Carmo,3495fcff-78c7-3779-ac85-74c2275a07f3,final,11c285bd-17a3-3be1-bc72-1d17592c1706,Como Tudo Começou,/participant/rui-bandeira,Tó Andrade
The Mullan's,Ireland,18,17,17,RTÉ,Bronagh Mullan,3495fcff-78c7-3779-ac85-74c2275a07f3,final,29fdfd4d-dd58-3243-bd9e-1ed55aa055ed,When You Need Me,/participant/the-mullan-s,Bronagh Mullan
Bobbie Singer,Austria,65,18,10,ORF,Dave Moskin,3495fcff-78c7-3779-ac85-74c2275a07f3,final,771f4b32-b508-38b6-ba0f-64d9c46f0734,Reflection,/participant/bobbie-singer,Dave Moskin
Eden,Israel,93,19,5,IBA,"Moshe Datz, Gabriel Batler, Yaacov Lymay and Jacky Oved",3495fcff-78c7-3779-ac85-74c2275a07f3,final,1676b08c-037e-372d-a7a0-d0e9c8c09b08,Yom Huledeth,/participant/eden,"Moshe Datz, Gabriel Batler, Yaacov Lymay and Jacky Oved"
Times 3,Malta,32,20,15,PBS,Chris Scicluna,3495fcff-78c7-3779-ac85-74c2275a07f3,final,07337c73-4dfc-3da7-b05b-32746a5e5f3a,Believe 'n Peace,/participant/times-3,Moira Stafrace
Sürpriz,Germany,140,21,3,ARD,Ralph Siegel,3495fcff-78c7-3779-ac85-74c2275a07f3,final,82ac3e3d-56fc-3a02-af23-0cd5cecd353a,Reise Nach Jerusalem - Kudüs'e Seyahat,/participant/suerpriz,Bernd Meinunger
Dino and Beatrice,Bosnia & Herzegovina,86,22,7,RTVBIH,Dino Dervihalidovic,3495fcff-78c7-3779-ac85-74c2275a07f3,final,4d87d4f7-e811-34d1-b2db-e35e7d48b4c9,Putnici,/participant/dino-and-beatrice,Dino Dervihalidovic
Evelin Samuel and Camille,Estonia,90,23,6,ERR,Priit Pajusaar and Glen Pilvre,3495fcff-78c7-3779-ac85-74c2275a07f3,final,d5e45bb0-793a-3898-9ef8-3179a0848b89,Diamond Of Night,/participant/evelin-samuel-and-camille,Marian-Anna Kärmas & Kaari Sillamaa
Danijela,Croatia,131,01,5,HRT,Petar Grao/Remi Kasinoti,b9e8aeae-a977-3b57-9f72-1ba28eeefa20,final,02810294-5f59-38e6-b973-a82f08ef7dfa,Neka Mi Ne Svane,/participant/danijela,-
Dionysia and Thalassa group,Greece,12,02,20,ERT,Yiannis Valvis,b9e8aeae-a977-3b57-9f72-1ba28eeefa20,final,d6083d64-d80d-3be2-9e8d-64506169ed9c,Mia Krifi Evaisthissia,/participant/dionysia-and-thalassa-group,Yiannis Malachias
Marie-Line,France,3,03,24,FT2,Marie-Line Marolany/Jean-Philippe Dary/Micaël Sene/Moïse Crespy,b9e8aeae-a977-3b57-9f72-1ba28eeefa20,final,3b9ca47f-aca7-39e0-a181-dea782f4bda2,Où Aller,/participant/marie-line,Marie-Line Marolany
Mikel Herzog,Spain,21,04,16,TVE,Alberto Estébanez,b9e8aeae-a977-3b57-9f72-1ba28eeefa20,final,811d6a98-1b2c-39cb-af2b-c06ef1f85977,¿Qué Voy A Hacer Sin Ti?,/participant/mikel-herzog,Mikel Herzog
Gunvor,Switzerland,-,05,25,SSR SRG,Gunvor Guggisberg/Egon Egemann,b9e8aeae-a977-3b57-9f72-1ba28eeefa20,final,5835e5a2-70da-350e-a025-2616709d4195,Lass Ihn,/participant/gunvor,Gunvor Guggisberg
Katarína Hasprová,Slovakia,8,06,21,STV,Gabriel Duík,b9e8aeae-a977-3b57-9f72-1ba28eeefa20,final,06a450c1-4ae7-3c03-a865-68e8a9c52c86,Modlitba,/participant/katarina-hasprova,Anna Wepperyová
Sixteen,Poland,19,07,17,TVP,Jaroslaw Pruszkowski,b9e8aeae-a977-3b57-9f72-1ba28eeefa20,final,5c91cfc3-faa7-3c74-80cf-09f412759e3b,To Takie Proste,/participant/sixteen,Olga Pruszkowska
Dana International,Israel,172,08,1,IBA,Tzvika Pik,b9e8aeae-a977-3b57-9f72-1ba28eeefa20,final,98112537-be1e-34ba-bfe8-db60914702fa,Diva,/participant/dana-international,Yoav Ginai
Guildo Horn,Germany,86,09,7,ARD,Stefan Raab,b9e8aeae-a977-3b57-9f72-1ba28eeefa20,final,2a221b36-385e-370a-bd87-963f7bf307ca,Guildo Hat Euch Lieb,/participant/guildo-horn,-
Chiara,Malta,165,10,3,PBS,Jason Paul Cassar,b9e8aeae-a977-3b57-9f72-1ba28eeefa20,final,8b0c3c5a-432f-3416-b30a-5a61daaf8f7e,The One That I Love,/participant/chiara-1,Sunny Aquilina
Charlie,Hungary,4,11,23,,,b9e8aeae-a977-3b57-9f72-1ba28eeefa20,final,3cfb0787-5663-3f20-80ea-8220f8c4e7cb,A Holnap Már Ném Lesz Szomorú,/participant/charlie,
Vili Resnik,Slovenia,17,12,18,,,b9e8aeae-a977-3b57-9f72-1ba28eeefa20,final,e9de5498-38fa-3f7d-b2bd-0d8a9c271187,Naj Bogovi Sliijo,/participant/vili-resnik,
Dawn,Ireland,64,13,9,RTÉ,Gerry Morgan,b9e8aeae-a977-3b57-9f72-1ba28eeefa20,final,d4d030e1-8228-318d-8f10-3901ae585262,Is Always Over Now?,/participant/dawn,-
Alma Lusa,Portugal,36,14,12,RTP,José Cid,b9e8aeae-a977-3b57-9f72-1ba28eeefa20,final,389712df-d9c8-3d35-9c7c-dbcf2d878180,Se Eu Te Pudesse Abraçar,/participant/alma-lusa,-
Malina Olinescu,Romania,6,15,22,TVR,Adrian Romcescu,b9e8aeae-a977-3b57-9f72-1ba28eeefa20,final,ea35301d-8c16-355f-a6e8-993661964d06,Eu Cred,/participant/malina-olinescu,Liliana Stefan
Imaani,United Kingdom,166,16,2,,,b9e8aeae-a977-3b57-9f72-1ba28eeefa20,final,da9e4475-2f9c-3c8b-a156-fb17f0474c96,Where Are You?,/participant/imaani,
Michael Hajiyanni,Cyprus,37,17,11,CyBC,Michael Hajiyanni,b9e8aeae-a977-3b57-9f72-1ba28eeefa20,final,6d4223eb-99c7-32c8-907e-3fae58ccae46,Genesis,/participant/michael-hajiyanni,Zenon Zindilis
Edsilia Rombley,The Netherlands,150,18,4,,,b9e8aeae-a977-3b57-9f72-1ba28eeefa20,final,5e011978-4177-3f73-8cfc-61d1d721bcf4,Hemel En Aarde,/participant/edsilia-rombley,
Jill Johnson,Sweden,53,19,10,,,b9e8aeae-a977-3b57-9f72-1ba28eeefa20,final,fd2176a9-a081-32ec-8f33-ae0f0f5b6dc4,Kärleken är,/participant/jill-johnson,
Mélanie Cohl,Belgium,122,20,6,,,b9e8aeae-a977-3b57-9f72-1ba28eeefa20,final,e34c8ca6-ef29-3a4f-b2a0-d7a0b670056a,Dis Oui,/participant/melanie-cohl,
Edea,Finland,22,21,15,YLE,Alexi Ahoniemi,b9e8aeae-a977-3b57-9f72-1ba28eeefa20,final,e582bf3e-a4c6-364d-b04b-25d4b0ad7dbe,Aava,/participant/edea,Tommy Mansikka-Aho
Lars A. Fredriksen,Norway,79,22,8,,,b9e8aeae-a977-3b57-9f72-1ba28eeefa20,final,9dcf1312-50de-336c-8db3-b671977cdf83,Alltid Sommer,/participant/lars-a-fredriksen,
Koit Toome,Estonia,36,23,12,,,b9e8aeae-a977-3b57-9f72-1ba28eeefa20,final,4ae7cf35-56c5-327c-8915-58eac646c1fa,Mere Lapsed,/participant/koit-toome,
Tüzmen,Turkey,25,24,14,,,b9e8aeae-a977-3b57-9f72-1ba28eeefa20,final,16287aab-558d-30aa-bad3-cfb57b8b85d9,Unutamazsin,/participant/tuezmen,
Vlado Janevski,F.Y.R. Macedonia,16,25,19,MKRTV,Grigor Koprov,b9e8aeae-a977-3b57-9f72-1ba28eeefa20,final,713d7dd6-7e76-396b-a2c8-b9d75f56bc0e,"Ne Zori, Zoro",/participant/vlado-janevski,Vlado Janevski
Chara and Andreas Konstantinou,Cyprus,98,01,5,,,5d5b72cd-6e1e-3f78-89b4-3f0f0f95b872,final,83bf197a-5e1d-39e6-9763-98b416f8a62a,Mana Mou,/participant/chara-and-andreas-konstantinou,
Sebnem Paker and Group Etnic,Turkey,121,02,3,,,5d5b72cd-6e1e-3f78-89b4-3f0f0f95b872,final,ea258bdb-9f1f-39f1-8be9-a09cf9178214,Dinle,/participant/sebnem-paker-and-group-etnic,
Tor Endresen,Norway,-,03,24,,,5d5b72cd-6e1e-3f78-89b4-3f0f0f95b872,final,d0f56898-2ce3-3fc7-ad75-aea74ec00fca,San Francisco,/participant/tor-endresen,
Bettina Soriat,Austria,12,04,21,,,5d5b72cd-6e1e-3f78-89b4-3f0f0f95b872,final,68c000d0-8549-33da-868f-4c545be55d18,One Step,/participant/bettina-soriat,
Marc Roberts,Ireland,157,05,2,RTÉ,John Farry,5d5b72cd-6e1e-3f78-89b4-3f0f0f95b872,final,714ef5a3-522d-31e0-a312-6b25f296f3f9,Mysterious Woman,/participant/marc-roberts,-
Tanja Ribic,Slovenia,60,06,10,RTVSLO,Sao Loic,5d5b72cd-6e1e-3f78-89b4-3f0f0f95b872,final,f3b6df0e-7a65-3182-ab47-8cbcc93e4908,Zbudi Se,/participant/tanja-ribic,Zoran Predin
Barbara Berta,Switzerland,5,07,22,SSR SRG,Barbara Berta,5d5b72cd-6e1e-3f78-89b4-3f0f0f95b872,final,ae48cb25-adfb-3b27-b2d4-0316a2b9fe58,Dentro Di Me,/participant/barbara-berta,-
Mrs. Einstein,The Netherlands,5,08,22,NOS,Ed Hooijmans,5d5b72cd-6e1e-3f78-89b4-3f0f0f95b872,final,7258cc3a-3539-3629-831b-fa49573ad4c9,Niemand Heeft Nog Tijd,/participant/mrs-einstein,-
Jalisse,Italy,114,09,4,,,5d5b72cd-6e1e-3f78-89b4-3f0f0f95b872,final,95a799ab-0d4d-30a4-a2ec-81a6d0f4b289,Fiumi Di Parole,/participant/jalisse,
Marcos Llunas,Spain,96,10,6,TVE,Marcos Llunas,5d5b72cd-6e1e-3f78-89b4-3f0f0f95b872,final,487d75a4-f70f-3361-ad45-c9b924b0d0e8,Sin Rencor,/participant/marcos-llunas,-
Bianca Shomburg,Germany,22,11,18,,,5d5b72cd-6e1e-3f78-89b4-3f0f0f95b872,final,6f7553a0-456b-370c-9a85-dde2bb6591c7,Zeit,/participant/bianca-shomburg,
Anna Maria Jopek,Poland,54,12,11,,,5d5b72cd-6e1e-3f78-89b4-3f0f0f95b872,final,59fa37b1-e208-33ed-9b3c-8084b87612a5,Ale Jestem,/participant/anna-maria-jopek,
Maarja-Liis Ilus,Estonia,82,13,8,,,5d5b72cd-6e1e-3f78-89b4-3f0f0f95b872,final,592b9488-27d4-399b-a31b-f3876913e1c9,Keelatud Maa,/participant/maarja-liis-ilus,
Alma Cardzic,Bosnia & Herzegovina,22,14,18,RTVBIH,Sinan Alimanovic/Milic Vukasinovic,5d5b72cd-6e1e-3f78-89b4-3f0f0f95b872,final,cbf629a6-e65e-3a65-af96-c838e8988827,Goodbye,/participant/alma-cardzic,Milic Vukasinovic
Célia Lawson,Portugal,-,15,24,RTP,Thilo Krassmann,5d5b72cd-6e1e-3f78-89b4-3f0f0f95b872,final,530b73d6-ac91-3c26-95ef-99b2a34fbd37,Antes Do Adeus,/participant/celia-lawson,Rosa Lobato de Faria
Blond,Sweden,36,16,14,SVT,Stephan Berg,5d5b72cd-6e1e-3f78-89b4-3f0f0f95b872,final,f647add4-e1da-330e-b9fa-4b156ceed4ee,Bara Hon älskar Mig,/participant/blond,-
Marianna Zorba,Greece,39,17,12,,,5d5b72cd-6e1e-3f78-89b4-3f0f0f95b872,final,dde742ee-065e-3e83-888e-6fdbed99d6b3,Horepse,/participant/marianna-zorba,
Debbie Scerri,Malta,66,18,9,PBS,Ray Agius,5d5b72cd-6e1e-3f78-89b4-3f0f0f95b872,final,7e36cc42-c9df-346a-b6de-28dd1296828f,Let Me Fly,/participant/debbie-scerri,-
VIP,Hungary,39,19,12,MTV,Viktor Rakonczai/Sandor Jozsa,5d5b72cd-6e1e-3f78-89b4-3f0f0f95b872,final,974a69a3-c62b-39e8-ae48-84aec1baa3bb,"Miert Kell, Hogy Elmenj?",/participant/vip,Krisztina Bokor Fekete/Attila Kornyei
Alla Pugachova,Russia,33,20,15,ORT,Alla Pugachova,5d5b72cd-6e1e-3f78-89b4-3f0f0f95b872,final,43a47b48-7e55-3b37-8dcc-e583b2391939,Primadonna,/participant/alla-pugachova,-
Kølig Kaj,Denmark,25,21,16,DR,Lars Pedersen,5d5b72cd-6e1e-3f78-89b4-3f0f0f95b872,final,a58e14d2-d25e-3161-bcd4-ae21d0a876f5,Stemmen I Mit Liv,/participant/koelig-kaj,Thomas Laegård
Fanny,France,95,22,7,FT2,Jean-Paul Dreau,5d5b72cd-6e1e-3f78-89b4-3f0f0f95b872,final,eea3d041-7e15-3a41-8e95-b0f61fd5e6b3,Sentiments Songes,/participant/fanny,-
ENI,Croatia,24,23,17,HRT,Davor Tolja,5d5b72cd-6e1e-3f78-89b4-3f0f0f95b872,final,3ef9219e-0ded-3d4e-b949-2ec2595ad199,Probudi Me,/participant/eni,Alida Sarar
Katrina and The Waves,United Kingdom,227,24,1,BBC,Kimberley Rew,5d5b72cd-6e1e-3f78-89b4-3f0f0f95b872,final,864b096e-c545-3dd2-bb7b-69dfd0d6f0b3,Love Shine A Light,/participant/katrina-and-the-waves,-
Paul Oscar,Iceland,18,25,20,RÚV,Trausti Haraldsson/Paul Oscar,5d5b72cd-6e1e-3f78-89b4-3f0f0f95b872,final,bef1ecd7-fa01-3828-98a0-05f578cbbb20,Minn Hinsti Dans,/participant/paul-oscar,Paul Oscar
Şebnem Paker,Turkey,57,01,12,TRT,Levent Çoker,c49c0307-975a-3a79-9059-7b00501e0cb4,final,f30af9a3-13f6-3035-8a27-3b77581afc7c,Besinçi Mevsim,/participant/sebnem-paker,Selma Çuhaci
Gina G,United Kingdom,77,02,8,BBC,Steve Rodway,c49c0307-975a-3a79-9059-7b00501e0cb4,final,f1e58fc4-37e2-3cca-b9cf-f1f296777e99,Ooh...Aah...Just A Little Bit,/participant/gina-g,Simon Tauber
Antonio Carbonell,Spain,17,03,20,TVE,Ketama,c49c0307-975a-3a79-9059-7b00501e0cb4,final,779eddd5-92f3-31d0-9619-452e75dc41af,"¡Ay, Qué Deseo!",/participant/antonio-carbonell,Ketama
Lúcia Moniz,Portugal,92,04,6,RTP,Pedro Osório,c49c0307-975a-3a79-9059-7b00501e0cb4,final,25d26ede-c650-397e-bb65-f9c609d05ced,O Meu Coração Não Tem Cor,/participant/lucia-moniz,José Fanha
Constantinos,Cyprus,72,05,9,CyBC,Andréas Giorgallis,c49c0307-975a-3a79-9059-7b00501e0cb4,final,e40302d5-8800-36c5-a5a9-f55d4873fb0a,Móno Gia Más,/participant/constantinos,Rodoúlla Papalambrianou
Miriam Christine,Malta,68,06,10,PBS,Paul Abela,c49c0307-975a-3a79-9059-7b00501e0cb4,final,1ff23230-2084-3dec-ab46-67b7c6d632fd,In A Woman's Heart,/participant/miriam-christine,Alfred Sant
Maja Blagdan,Croatia,98,07,4,HRT,Zrinko Tutic,c49c0307-975a-3a79-9059-7b00501e0cb4,final,4cffaa4d-1062-3611-a36a-87964d593d67,Sveta Ljubav,/participant/maja-blagdan,-
George Nußbaumer,Austria,68,08,10,ORF,Mischa Krausz/George Nußbaumer,c49c0307-975a-3a79-9059-7b00501e0cb4,final,d525fa54-0c94-3bf7-a051-f81cd429123e,Weil's Dr Guat Got,/participant/george-nussbaumer,-
Cathy Leander,Switzerland,22,09,16,SSR SRG,Régis Mounir,c49c0307-975a-3a79-9059-7b00501e0cb4,final,1effa34b-9d84-3bef-8f08-68d54076ab89,Mon Coeur L'aime,/participant/cathy-leander,-
Marianna Efstratiou,Greece,36,10,14,ERT,Costas Bigalis,c49c0307-975a-3a79-9059-7b00501e0cb4,final,5aa12778-906d-345b-a103-5717d81d2966,Emis Forame To Himona Anixiatika,/participant/marianna-efstratiou,Iro Trigoni
Ivo Linna and Maarja-Liis Ilus,Estonia,94,11,5,ERR,Priit Pajusaar,c49c0307-975a-3a79-9059-7b00501e0cb4,final,4cd517a5-1484-3399-9db6-2ca861e585ba,Kaelakee Hääl,/participant/ivo-linna-and-maarja-liis-ilus,Kaari Sillamaa
Elisabeth Andreasson,Norway,114,12,2,NRK,Torhild Nigar,c49c0307-975a-3a79-9059-7b00501e0cb4,final,f7f9f663-a07c-3181-b324-63738973b407,I Evighet,/participant/elisabeth-andreasson,-
Dan Ar Braz et l'Héritage des Celtes,France,18,13,19,FT2,Dan Ar Braz,c49c0307-975a-3a79-9059-7b00501e0cb4,final,d03dc1d9-2d88-3cf7-a14f-b1d18f852b55,Diwanit Bugale,/participant/dan-ar-braz-et-l-heritage-des-celtes,-
Regina,Slovenia,16,14,21,RTVSLO,Aleksander Kogoj,c49c0307-975a-3a79-9059-7b00501e0cb4,final,f9ac5c68-5568-315e-8f3b-7571338937c3,Dan najlepših sanj,/participant/regina,-
Maxine and Franklin Brown,The Netherlands,78,15,7,NOS,Peter van Asten,c49c0307-975a-3a79-9059-7b00501e0cb4,final,d1888945-a5ea-30e0-980b-8419255e7565,De Eerste Keer,/participant/maxine-and-franklin-brown,Peter van Asten/Piet Souer
Lisa del Bo,Belgium,22,16,16,BRTN,John Terra/Sarah Brogden,c49c0307-975a-3a79-9059-7b00501e0cb4,final,246c134b-0166-3927-83cd-31c5090fe186,Liefde Is Een Kaartspel,/participant/lisa-del-bo,Daniel Ditmar
Eimear Quinn,Ireland,162,17,1,RTÉ,Brendan Graham,c49c0307-975a-3a79-9059-7b00501e0cb4,final,341944b9-2fcb-30b0-a877-7a56aa78ca1c,The Voice,/participant/eimear-quinn,-
Jasmine,Finland,9,18,23,YLE,Timo Niemi,c49c0307-975a-3a79-9059-7b00501e0cb4,final,ba2febc3-9385-3ed2-9596-c4f17560ece6,Niin Kaunis On Taivas,/participant/jasmine,-
Anna Mjöll,Iceland,51,19,13,RÚV,Anna Mjöll Ólafsdóttir/Ólafur Gaukur,c49c0307-975a-3a79-9059-7b00501e0cb4,final,1df17c6a-d1bd-3079-9f7c-416c0a8d5c9d,Sjúbídú,/participant/anna-mjoell,-
Kasia Kowalska,Poland,31,20,15,TVP,Robert Amirian,c49c0307-975a-3a79-9059-7b00501e0cb4,final,1ab76a32-1bbd-3a07-8822-ed7373d6501e,Chce Znac Swój Grzech,/participant/kasia-kowalska,Kasia Kowalska
Amila Glamocak,Bosnia & Herzegovina,13,21,22,RTVBIH,Sinan Alimanovic/Adnan Bajramovic/Aida Frijak,c49c0307-975a-3a79-9059-7b00501e0cb4,final,e5c03035-a6df-3be9-a7b5-4bf2414089c0,Za Nau Ljubav,/participant/amila-glamocak,-
Marcel Palonder,Slovakia,19,22,18,STV,Juraj Burian,c49c0307-975a-3a79-9059-7b00501e0cb4,final,946fff21-7c57-392f-8152-930173d7eb38,Kým Nás Má,/participant/marcel-palonder,Jozef Urban
One More Time,Sweden,100,23,3,SVT,Peter Grönvall,c49c0307-975a-3a79-9059-7b00501e0cb4,final,04ef4862-289e-3fbf-aa70-2696d74fc925,Den Vilda,/participant/one-more-time,Nanne Grönvall
Justyna,Poland,15,01,18,TVP,Mateusz Pospieszalski/Wojciech Waglewski,494dd5d8-4aac-3ef8-99cb-ae0ab782c3d5,final,42937b1e-bd04-36e1-8b55-9f2cbb1b83c7,Sama,/participant/justyna,Wojciech Waglewski
Eddie Friel,Ireland,44,02,14,RTÉ,Richard Abbott/Barry Woods,494dd5d8-4aac-3ef8-99cb-ae0ab782c3d5,final,c880b15c-b298-36b7-bfaf-80ba72a19ef4,Dreamin',/participant/eddie-friel,-
Stone and Stone,Germany,1,03,23,ARD,Cheyenne Stone,494dd5d8-4aac-3ef8-99cb-ae0ab782c3d5,final,4a05caa0-8656-34fa-9dc6-0c0b84aaa581,Verliebt In Dich,/participant/stone-and-stone,-
Davor Popovic,Bosnia & Herzegovina,14,04,19,RTVBIH,Zlatan Fazlic/Sinan Alimanovic,494dd5d8-4aac-3ef8-99cb-ae0ab782c3d5,final,7f78e272-c37d-355e-914e-5a0dd0a183d1,Dvadeset I Prvi Vijek,/participant/davor-popovic,Zlatan Fazlic
Secret Garden,Norway,148,05,1,NRK,Rolf Løvland,494dd5d8-4aac-3ef8-99cb-ae0ab782c3d5,final,23c588d1-1830-3154-a785-436413a5a117,Nocturne,/participant/secret-garden,Petter Skavlan
Philipp Kirkorov,Russia,17,06,17,ORT,Ilya Reznyk,494dd5d8-4aac-3ef8-99cb-ae0ab782c3d5,final,d1a27d98-9b58-38b7-a7b2-90ccade26d22,Kolybelnaya Dlya Vulkana,/participant/philipp-kirkorov,Ilya Bershadsky
Bó Halldórsson,Iceland,31,07,15,RÚV,Bó Halldórsson/Ed Welch,494dd5d8-4aac-3ef8-99cb-ae0ab782c3d5,final,db85d7f5-b193-3445-aa4d-20b532f62095,Núna,/participant/bo-halldorsson,Jón Örn Marinósson
Stella Jones,Austria,67,08,13,ORF,Mischa Krausz,494dd5d8-4aac-3ef8-99cb-ae0ab782c3d5,final,0af30461-cb67-357d-bf66-dbb8d42effab,Die Welt Dreht Sich Verkehrt,/participant/stella-jones,-
Anabel Conde,Spain,119,09,2,TVE,José María Purón,494dd5d8-4aac-3ef8-99cb-ae0ab782c3d5,final,88f2b9c8-5b4c-3cd4-80ee-6140d9313b11,Vuelve Conmigo,/participant/anabel-conde,-
Arzu Ece,Turkey,21,10,16,TRT,Melih Kibar,494dd5d8-4aac-3ef8-99cb-ae0ab782c3d5,final,5f374eaa-8e6e-3120-8f1a-cffd1cee5210,Sev!,/participant/arzu-ece,Zeynep Talu
Magazin and Lidija,Croatia,91,11,6,HRT,Tonci Huljic,494dd5d8-4aac-3ef8-99cb-ae0ab782c3d5,final,2024d875-4b2b-3fe5-890c-ff49ac1e0afe,Nostalgija,/participant/magazin-and-lidija,Vjekoslava Huljic
Nathalie Santamaria,France,94,12,4,FT2,François Bernheim,494dd5d8-4aac-3ef8-99cb-ae0ab782c3d5,final,d9759406-6f50-3f02-9d45-f3aa604e010c,Il Me Donne Rendez-vous,/participant/nathalie-santamaria,Didier Barbelivien
Czaba Szigeti,Hungary,3,13,22,MTV,Ferenc Balázs,494dd5d8-4aac-3ef8-99cb-ae0ab782c3d5,final,9ccb28ad-4597-3a9c-83e4-a5f1b5ebc2bd,Ùj Nèv Egy Règi Hàz Fàlan,/participant/czaba-szigeti,Attila Horváth
Frédéric Etherlinck,Belgium,8,14,20,RTBF,Pierre Theunis,494dd5d8-4aac-3ef8-99cb-ae0ab782c3d5,final,69bc1418-e62b-395b-8740-a87b615854c7,La Voix Est Libre,/participant/frederic-etherlinck,-
Love City Groove,United Kingdom,76,15,10,BBC,Paul Hardy/Steven Rudden/Tatsiana Mais/Jay Williams,494dd5d8-4aac-3ef8-99cb-ae0ab782c3d5,final,9e880892-1b3e-3689-9f9a-83c2104a9f3d,Love City Groove,/participant/love-city-groove,-
Tó Cruz,Portugal,5,16,21,RTP,António Vitorino de Almeida,494dd5d8-4aac-3ef8-99cb-ae0ab782c3d5,final,0983c5cc-2ab4-3e50-ba7c-1c63642df415,Baunilha E Chocolate,/participant/to-cruz,Rosa Lobato De Faria
Alexandros Panayi,Cyprus,79,17,9,CyBC,Alexandros Panayi,494dd5d8-4aac-3ef8-99cb-ae0ab782c3d5,final,cc7417b5-72ea-3aa9-b47a-11b6393c2bc2,Sti Fotia,/participant/alexandros-panayi,-
Jan Johansen,Sweden,100,18,3,SVT,Håkan Almqvist/Bobby Ljunggren,494dd5d8-4aac-3ef8-99cb-ae0ab782c3d5,final,01cf74bb-78b7-3433-abab-f26466985234,Se På Mej,/participant/jan-johansen,Ingela Pling Forsman
Aud Wilken,Denmark,92,19,5,DR,Mette Mathiesen/Lise Cabble,494dd5d8-4aac-3ef8-99cb-ae0ab782c3d5,final,43d99256-38db-34c8-a8b9-c57be759e63c,Fra Mols Til Skagen,/participant/aud-wilken,Lise Cabble
